798154065024667648,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
852559178455535616,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
803207099954188288,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
833544784958652417,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
797425784403197953,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
787348574816374784,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
807412450266087425,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
676501981905596416,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
821032916058836992,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
857326482326253574,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
785771884700798977,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
832449038582693888,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
885368817207173120,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
823158609831989248,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
828468839058964481,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
785165223510409217,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
842531778502037504,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
727907123703611392,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
787894060669407232,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
792507104049463300,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Clinton,Positive
825101912433369088,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
747853227450896384,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
845508962309033984,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
801739307480469504,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
802103985205366785,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
835912126405410816,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
786923801787273217,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
797486687689572352,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
824069981054889984,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
803936696538644480,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Neutral
792750223089172480,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
786135585962491904,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
784314598493073408,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
818483800317579264,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
838281541222547457,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
831719473623212033,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
796515999231131650,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
851585599400181760,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
830230050196819968,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Negative
843928121824940033,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Trump,Positive
803084792573009920,1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,Clinton,Negative
