756005336566292480,2494112058,Trump,Negative
722566059266453505,2494112058,Clinton,Positive
630024593848188928,2494112058,Trump,Neutral
744851612326211584,2494112058,Trump,Negative
745462181173428224,2494112058,Clinton,Negative
637005655602126848,2494112058,Trump,Negative
739803002962206725,2494112058,Trump,Negative
713359393035722753,2494112058,Trump,Negative
760936790815481857,2494112058,Clinton,Neutral
798872861352009728,2494112058,Trump,Negative
827630594368614402,2494112058,Trump,Negative
727192962606604289,2494112058,Trump,Neutral
644210839709347840,2494112058,Trump,Neutral
732247990623076352,2494112058,Trump,Negative
703220145913622528,2494112058,Trump,Positive
738521430476787712,2494112058,Trump,Neutral
747483908917256192,2494112058,Trump,Positive
741351371815813120,2494112058,Trump,Negative
666514851250835456,2494112058,Trump,Neutral
705250310814461952,2494112058,Trump,Negative
749809191603179520,2494112058,Trump,Neutral
697625058135543809,2494112058,Trump,Positive
729324038187712512,2494112058,Trump,Neutral
726261084009590785,2494112058,Trump,Positive
821803923849834496,2494112058,Trump,Negative
727689105400725504,2494112058,Clinton,Negative
799055285969108992,2494112058,Trump,Positive
649472023421300736,2494112058,Trump,Neutral
717673002469470208,2494112058,Trump,Negative
687682256643604481,2494112058,Trump,Neutral
751052992044949504,2494112058,Trump,Neutral
832383595780112384,2494112058,Trump,Positive
738410047852544000,2494112058,Trump,Neutral
676879093107990530,2494112058,Clinton,Neutral
702931725232418816,2494112058,Trump,Negative
720660106505904128,2494112058,Trump,Negative
799709111155879936,2494112058,Trump,Positive
676825318397640704,2494112058,Trump,Neutral
725505865319481344,2494112058,Clinton,Negative
634359894561284096,2494112058,Trump,Positive
760492393661476864,2494112058,Trump,Neutral
753979250584096769,2494112058,Trump,Negative
804955425670107136,2494112058,Trump,Negative
729023229604466689,2494112058,Clinton,Neutral
744890695870091264,2494112058,Trump,Negative
670089040671203330,2494112058,Trump,Negative
723643275509268480,2494112058,Clinton,Negative
760264580748587008,2494112058,Trump,Positive
738748165478715392,2494112058,Trump,Negative
636235757288452097,2494112058,Trump,Positive
703954346011029504,2494112058,Clinton,Positive
709358202463203328,2494112058,Trump,Negative
730935465809870848,2494112058,Trump,Neutral
802739324777205761,2494112058,Trump,Positive
801871815375278080,2494112058,Trump,Negative
675207786695905281,2494112058,Trump,Neutral
708779836781633536,2494112058,Trump,Positive
727879975785799681,2494112058,Clinton,Negative
679306282377994241,2494112058,Trump,Negative
799739309381341184,2494112058,Trump,Positive
725892274433859586,2494112058,Trump,Neutral
868181033639915520,2494112058,Trump,Negative
720126652810981376,2494112058,Trump,Negative
669045930503503872,2494112058,Trump,Negative
708405096242028544,2494112058,Trump,Positive
728515871870582784,2494112058,Trump,Negative
741025198355271680,2494112058,Trump,Negative
804204715856789504,2494112058,Trump,Positive
649548961468952576,2494112058,Trump,Positive
712405712261885952,2494112058,Trump,Negative
648536745579970560,2494112058,Trump,Positive
659279382230364160,2494112058,Trump,Positive
730457146748375041,2494112058,Trump,Negative
716958860318093312,2494112058,Trump,Negative
725913283127975936,2494112058,Trump,Neutral
730475973259317248,2494112058,Trump,Negative
870729296184303616,2494112058,Trump,Negative
849319751591636992,2494112058,Trump,Negative
693889003481755648,2494112058,Trump,Negative
754027853176410112,2494112058,Trump,Negative
804772423912615936,2494112058,Trump,Neutral
617249804867932160,2494112058,Trump,Negative
674717887735599104,2494112058,Trump,Neutral
689890247128133636,2494112058,Trump,Neutral
806905960182771712,2494112058,Trump,Negative
740516205409116160,2494112058,Trump,Negative
756614669784092672,2494112058,Trump,Negative
710246631174574080,2494112058,Trump,Negative
753310617998462976,2494112058,Trump,Negative
740489298101690369,2494112058,Trump,Positive
