803290000599224320,3071479646,Trump,Negative
696439622159593472,3071479646,Trump,Negative
668846641739231232,3071479646,Trump,Negative
630109517418606593,3071479646,Trump,Positive
634197791917473792,3071479646,Trump,Positive
692800767531442176,3071479646,Trump,Neutral
620690878319849472,3071479646,Trump,Neutral
674307822184611840,3071479646,Trump,Negative
836727770327695360,3071479646,Trump,Neutral
668571594890047488,3071479646,Trump,Negative
838599856298000384,3071479646,Trump,Negative
824421647897731072,3071479646,Trump,Neutral
890723862282985473,3071479646,Trump,Positive
636965963863191553,3071479646,Trump,Neutral
818749054771412992,3071479646,Trump,Neutral
700409481381826560,3071479646,Trump,Neutral
882012669426970624,3071479646,Trump,Negative
641464331842949120,3071479646,Trump,Positive
818191110828912640,3071479646,Trump,Neutral
828713500830814208,3071479646,Trump,Positive
836744903346503681,3071479646,Trump,Positive
633344659461304320,3071479646,Trump,Neutral
695376016349351937,3071479646,Trump,Positive
777254164044746753,3071479646,Trump,Negative
854353958403543040,3071479646,Trump,Negative
823632730730676225,3071479646,Trump,Negative
828985269001003008,3071479646,Trump,Negative
684288382311084032,3071479646,Trump,Neutral
806676726059253770,3071479646,Trump,Neutral
817793001468678144,3071479646,Trump,Negative
839858402696253440,3071479646,Trump,Negative
822968341543473154,3071479646,Trump,Neutral
630167315804348416,3071479646,Trump,Positive
867394099216879617,3071479646,Trump,Negative
691315466749370368,3071479646,Trump,Positive
834470158819287041,3071479646,Trump,Negative
664913332739026944,3071479646,Trump,Neutral
682018724853891073,3071479646,Trump,Neutral
679606998325825538,3071479646,Trump,Positive
655000259689472000,3071479646,Trump,Positive
651327313301213184,3071479646,Trump,Positive
681156443521732608,3071479646,Clinton,Neutral
813877208397778944,3071479646,Trump,Neutral
829551487856566272,3071479646,Trump,Positive
663119634220978176,3071479646,Trump,Negative
828743701975400449,3071479646,Trump,Neutral
625727146745425920,3071479646,Trump,Negative
641497026241261568,3071479646,Trump,Positive
834764875398262784,3071479646,Trump,Neutral
816610512054140930,3071479646,Trump,Neutral
817513613594415105,3071479646,Trump,Positive
828017142490619904,3071479646,Trump,Negative
697277037388533760,3071479646,Trump,Positive
780902998327238656,3071479646,Trump,Neutral
649647348826529792,3071479646,Trump,Negative
630021317824155648,3071479646,Trump,Neutral
688214413195657216,3071479646,Trump,Neutral
836155743845875712,3071479646,Trump,Positive
810308220371681280,3071479646,Trump,Positive
626375325467803648,3071479646,Trump,Negative
850067429262848003,3071479646,Trump,Positive
634050119155843072,3071479646,Trump,Neutral
648454115547156480,3071479646,Trump,Neutral
688745613693829120,3071479646,Trump,Positive
823899247779123200,3071479646,Trump,Positive
823937011774062593,3071479646,Trump,Neutral
634902499984457728,3071479646,Trump,Positive
696784231763021824,3071479646,Trump,Positive
823255215063334912,3071479646,Trump,Positive
810214842032394240,3071479646,Trump,Neutral
629843562784428032,3071479646,Trump,Neutral
680918791534977026,3071479646,Trump,Neutral
695033827261943809,3071479646,Trump,Positive
807361525753278464,3071479646,Trump,Neutral
630050106381701120,3071479646,Trump,Neutral
821203221356118019,3071479646,Trump,Positive
823013665309945856,3071479646,Trump,Positive
635730817977716736,3071479646,Trump,Neutral
807031311965810688,3071479646,Trump,Negative
659305128139227136,3071479646,Trump,Negative
668824776526327808,3071479646,Trump,Positive
808724254908944384,3071479646,Trump,Neutral
829838375670648832,3071479646,Trump,Negative
634882339634442240,3071479646,Trump,Positive
778778356015706112,3071479646,Trump,Negative
636190971751886848,3071479646,Trump,Negative
834568537490456576,3071479646,Trump,Neutral
675994920046301184,3071479646,Trump,Neutral
834631714727161857,3071479646,Trump,Positive
674648988801327104,3071479646,Trump,Neutral
654899185431375872,3071479646,Trump,Negative
639014800018673664,3071479646,Trump,Positive
833135570658459648,3071479646,Trump,Neutral
822451989711822849,3071479646,Trump,Neutral
807376624433897472,3071479646,Trump,Neutral
849375632857456647,3071479646,Trump,Positive
825518377284300802,3071479646,Trump,Negative
824374916585766923,3071479646,Trump,Negative
780698593703276544,3071479646,Trump,Negative
834594460474437632,3071479646,Trump,Neutral
697437253430194176,3071479646,Trump,Negative
831847647476592640,3071479646,Trump,Positive
627955697750163456,3071479646,Trump,Positive
826578923823697920,3071479646,Trump,Neutral
836059584192262148,3071479646,Trump,Negative
648601764904611840,3071479646,Trump,Negative
679476274964770816,3071479646,Trump,Negative
697416764959817728,3071479646,Trump,Positive
639962367162368001,3071479646,Trump,Neutral
830789657440960513,3071479646,Trump,Neutral
646897065239314434,3071479646,Trump,Negative
827351714877624320,3071479646,Trump,Negative
885650417614454784,3071479646,Trump,Neutral
832151084256858112,3071479646,Trump,Positive
662504779386499072,3071479646,Trump,Positive
629833679863349248,3071479646,Trump,Negative
675004934299901953,3071479646,Trump,Negative
846137031424200704,3071479646,Trump,Neutral
675603299068850176,3071479646,Trump,Neutral
663266036200837121,3071479646,Trump,Negative
836803282551046147,3071479646,Trump,Negative
853802791508246528,3071479646,Trump,Neutral
688068614998462464,3071479646,Trump,Neutral
823277876669714434,3071479646,Trump,Positive
691696561261142017,3071479646,Trump,Positive
676722071527821312,3071479646,Trump,Neutral
827102384694378496,3071479646,Trump,Neutral
826510967861227520,3071479646,Trump,Neutral
654078115950411776,3071479646,Trump,Neutral
644301023276695553,3071479646,Trump,Negative
810785287567720448,3071479646,Trump,Negative
676938831761907712,3071479646,Trump,Neutral
833330161953153024,3071479646,Trump,Positive
833398045643513858,3071479646,Trump,Positive
656787721290039297,3071479646,Trump,Negative
658699607010967552,3071479646,Trump,Positive
821140548283236353,3071479646,Trump,Negative
870822950898991104,3071479646,Trump,Positive
834443734653759489,3071479646,Trump,Negative
808984173780287489,3071479646,Trump,Negative
674808559020806144,3071479646,Trump,Positive
702514851105538049,3071479646,Trump,Negative
834378554225938436,3071479646,Trump,Neutral
823704417459404800,3071479646,Trump,Negative
825812876929679360,3071479646,Trump,Negative
824435253251022848,3071479646,Trump,Negative
672980904227168256,3071479646,Trump,Negative
807734977060372480,3071479646,Trump,Neutral
842468851380047872,3071479646,Trump,Negative
676512299843059712,3071479646,Trump,Neutral
829526569395814400,3071479646,Trump,Negative
822210353786404866,3071479646,Trump,Positive
807192396157124610,3071479646,Trump,Negative
673517072001798144,3071479646,Trump,Negative
881967362668453889,3071479646,Trump,Negative
681733648442200064,3071479646,Trump,Negative
816753908647346176,3071479646,Trump,Positive
836049011538788354,3071479646,Trump,Negative
632310007585857538,3071479646,Trump,Positive
780970141659955200,3071479646,Trump,Negative
