964230487265947654,907343965422321669,Trump,Negative
973687546168397825,907343965422321669,Trump,Neutral
908780694574333953,907343965422321669,Trump,Negative
929792798945144833,907343965422321669,Trump,Positive
959570629526777856,907343965422321669,Trump,Positive
958833054541283328,907343965422321669,Trump,Negative
957698508433383424,907343965422321669,Trump,Negative
961702557344325636,907343965422321669,Trump,Negative
954814356189073408,907343965422321669,Trump,Positive
939984788844400640,907343965422321669,Trump,Positive
958096274053586945,907343965422321669,Trump,Negative
909889625640116225,907343965422321669,Trump,Negative
951561812679581696,907343965422321669,Trump,Negative
918589497046159360,907343965422321669,Trump,Positive
972533741372440576,907343965422321669,Trump,Negative
974396115096424448,907343965422321669,Clinton,Negative
911049450482802688,907343965422321669,Trump,Negative
941405434535178242,907343965422321669,Trump,Negative
912804373633409025,907343965422321669,Trump,Neutral
962756485884317696,907343965422321669,Trump,Negative
927247103616790529,907343965422321669,Trump,Negative
919310137961132034,907343965422321669,Trump,Negative
949075941644472323,907343965422321669,Trump,Positive
907406815796875270,907343965422321669,Trump,Neutral
937040255089291270,907343965422321669,Trump,Positive
915328632993849345,907343965422321669,Trump,Positive
956722699677720577,907343965422321669,Trump,Positive
938909075072606210,907343965422321669,Trump,Negative
971213427954933761,907343965422321669,Trump,Negative
922952921276473345,907343965422321669,Trump,Neutral
968220424168407040,907343965422321669,Trump,Positive
962094495977431041,907343965422321669,Trump,Negative
973689988608155650,907343965422321669,Trump,Positive
959203710298673152,907343965422321669,Trump,Negative
942869828104327169,907343965422321669,Trump,Negative
909938963011571712,907343965422321669,Trump,Positive
918597544657158145,907343965422321669,Trump,Positive
974352673842651136,907343965422321669,Trump,Negative
953014236799791105,907343965422321669,Trump,Positive
961048932578201600,907343965422321669,Trump,Positive
938198066838016001,907343965422321669,Clinton,Negative
951257871647498240,907343965422321669,Trump,Negative
972279181810823168,907343965422321669,Trump,Negative
975807487680176129,907343965422321669,Trump,Neutral
942883809443434497,907343965422321669,Trump,Negative
960938436973744128,907343965422321669,Trump,Negative
958813767743221760,907343965422321669,Trump,Negative
928758692362817538,907343965422321669,Trump,Negative
942909913520594946,907343965422321669,Trump,Positive
938536279855304705,907343965422321669,Trump,Neutral
922290630147104768,907343965422321669,Trump,Negative
963487280374669313,907343965422321669,Trump,Positive
959594442922561536,907343965422321669,Trump,Positive
915330595433144320,907343965422321669,Trump,Negative
936717145836347392,907343965422321669,Trump,Positive
975145054795952130,907343965422321669,Trump,Positive
959557913911185408,907343965422321669,Trump,Positive
959547446778122242,907343965422321669,Trump,Positive
963538906984611840,907343965422321669,Trump,Negative
949724031791529984,907343965422321669,Trump,Negative
920069950596964352,907343965422321669,Trump,Negative
953819998027382786,907343965422321669,Trump,Neutral
961314116878127105,907343965422321669,Trump,Negative
941464460669210625,907343965422321669,Trump,Negative
