796375688014073856,2569229674,Trump,Neutral
819173054219685888,2569229674,Trump,Negative
743097469098164225,2569229674,Trump,Positive
821640047241859074,2569229674,Trump,Positive
805448340620111872,2569229674,Trump,Neutral
771001721749377024,2569229674,Trump,Positive
788776088902172672,2569229674,Trump,Positive
796375315182419972,2569229674,Trump,Neutral
765922133860085761,2569229674,Trump,Neutral
796375119660728320,2569229674,Trump,Positive
803984961070108672,2569229674,Trump,Positive
826076297906495490,2569229674,Trump,Neutral
821747898291515394,2569229674,Trump,Positive
811478158725836801,2569229674,Trump,Positive
746281837681606656,2569229674,Trump,Positive
796375412276228097,2569229674,Trump,Negative
803984745398931456,2569229674,Trump,Positive
624952904869355520,2569229674,Trump,Neutral
760114837548662784,2569229674,Neutral,Neutral
748097297452498945,2569229674,Trump,Positive
743096243988008963,2569229674,Trump,Neutral
765922034635403264,2569229674,Trump,Positive
809060457562705921,2569229674,Trump,Neutral
803985582854668288,2569229674,Trump,Negative
796375652958085120,2569229674,Trump,Neutral
795631890321600512,2569229674,Trump,Neutral
796375136794529792,2569229674,Trump,Negative
836484753947787264,2569229674,Trump,Positive
727876230368907265,2569229674,Clinton,Positive
821740333247692800,2569229674,Trump,Negative
829260796416897024,2569229674,Trump,Negative
765922103178715138,2569229674,Trump,Negative
762588559362621440,2569229674,Clinton,Neutral
796375196760412160,2569229674,Trump,Positive
796375716803833856,2569229674,Trump,Negative
796375439094743041,2569229674,Trump,Negative
695986779048968194,2569229674,Trump,Negative
796375573249609728,2569229674,Trump,Neutral
803985288699715584,2569229674,Trump,Negative
796375547215572993,2569229674,Trump,Neutral
796375159221452800,2569229674,Trump,Positive
765921962724057088,2569229674,Clinton,Negative
624953260026281988,2569229674,Trump,Neutral
796375080238399489,2569229674,Trump,Positive
806035882348343297,2569229674,Trump,Negative
737581368964583427,2569229674,Trump,Negative
795607686507352064,2569229674,Trump,Positive
809058436990332930,2569229674,Trump,Neutral
809064812118425600,2569229674,Trump,Neutral
743097940797984768,2569229674,Trump,Positive
805706273635389440,2569229674,Trump,Negative
796374984700686336,2569229674,Trump,Negative
796375475459424256,2569229674,Trump,Positive
765922202671808512,2569229674,Trump,Positive
845259129509826560,2569229674,Neutral,Neutral
624952971084873728,2569229674,Trump,Neutral
624953164983365633,2569229674,Trump,Negative
803985137906122752,2569229674,Trump,Neutral
800718240804667392,2569229674,Trump,Negative
