696138129808297984,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Positive
692899843551813633,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
696135906999169024,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Positive
673233446555152384,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Positive
696134910029869056,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Neutral
692895418917597184,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
696138362164383744,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Neutral
692892688836767744,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
674416414942302208,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
692895464207753217,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
696135564714602496,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
692899617189400576,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Neutral
696133026426679296,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Neutral
696138078746861568,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
696132346571980800,0ab37cc5aec441fef5b58039b1aa2de2c904e48d67c32325117d7894ef97414c,Trump,Negative
